ID,Arrival_hour,Arrival_SOC
458,121,0.3066573881700805
459,121,0.31676955575108323
460,121,0.3165628819536721
461,128,0.3128984883415207
462,128,0.28711636353956393
463,128,0.3306036036357973
464,128,0.30616644961847683
465,128,0.3141405902327037
466,128,0.34203864484182134
467,129,0.32927949644938437
468,129,0.3456405053425122
469,129,0.30712805387712194
470,129,0.2977012778404067
471,130,0.3285231904985473
472,130,0.3202627118197974
473,130,0.34312770575632356
474,130,0.34467851646496683
475,130,0.32888626811933364
476,130,0.3181153002483299
477,130,0.3317398310932589
478,130,0.2994669725287693
479,133,0.33131507630884016
480,133,0.32183644379180976
481,133,0.2838014277063934
482,133,0.30298689031750925
483,133,0.30183704042209314
484,133,0.3277120622642897
485,133,0.3270390820004039
486,133,0.3087869215789496
487,133,0.33281454419537226
488,133,0.32863200449473595
489,139,0.2960763993234963
490,139,0.319035394160462
491,139,0.29584844928785614
492,139,0.289470902168528
493,139,0.3224034632484596
494,139,0.3417971129825723
495,139,0.31905522820886034
496,139,0.3275126442481664
497,139,0.30670613714944395
498,139,0.338294001959472
499,139,0.3293829952913363
500,139,0.2981599960468806
501,139,0.3183940729595669
502,139,0.3185235649918461
503,141,0.2863458095087523
504,141,0.3196081581310821
505,141,0.34456348668113534
506,141,0.34296551088437965
507,141,0.3260894067943383
508,141,0.29096754808171
509,145,0.32122006981227713
510,145,0.3355716270927971
511,149,0.3436723324353821
512,149,0.28197263507982484
513,149,0.3122301572475017
514,149,0.2819708553512612
515,150,0.28780792890636064
516,150,0.3315112109927014
517,151,0.28656137550135696
518,151,0.3430176158747784
519,151,0.3052262550165068
520,151,0.3085508007880371
521,153,0.34632794547450985
522,153,0.3458388486175181
523,155,0.2996598038128617
524,155,0.3439166071681612
525,157,0.34055300047885595
526,157,0.30339031396738037
527,157,0.31653850455181853
528,157,0.3048598186534406
529,157,0.34747940952251
530,157,0.295151543587842
531,157,0.33015851352218917
532,157,0.31764664054845326
533,158,0.3279911202792185
534,158,0.33787337268739037
535,158,0.2805358944997245
536,158,0.29958932612254685
537,163,0.3170475998482871
538,163,0.3079596938571747
539,163,0.31249575658505435
540,163,0.3212599535643541
541,163,0.2982694498161109
542,163,0.3067057440500349
543,163,0.3195295942356644
544,163,0.33404781104013637
545,164,0.3029027195136713
546,164,0.3306833781716172
547,164,0.31840689634279684
548,164,0.29048452757815113
549,173,0.29695143590766193
550,173,0.3353083315015013
551,174,0.3258723557724075
552,174,0.3036865012623373
553,174,0.3357229790122567
554,174,0.3155988338435485
555,175,0.3110397797091835
556,175,0.2920424686614673
557,175,0.3307575603770019
558,175,0.3434667085805643
559,175,0.29539690286292597
560,175,0.2805993112345355
561,175,0.2890158902925144
562,175,0.34143632662954104
563,176,0.3429507003497463
564,176,0.2882474010787277
565,176,0.29550667462648406
566,176,0.3407770933041938
567,176,0.2993515562164788
568,176,0.28622092450354586
569,176,0.29335766896291915
570,176,0.3422884190160005
571,176,0.3454143853017442
572,176,0.3219778735471621
573,180,0.3149669963483568
574,180,0.33254069086187954
575,180,0.3010293310730603
576,180,0.30748606981882176
577,180,0.297192833871307
578,180,0.33203521458155905
579,180,0.34274272082945956
580,180,0.32449506198651434
581,181,0.3038272874734993
582,181,0.31812510557944407
583,181,0.28397437463859276
584,181,0.309595648654895
585,181,0.28540936906737
586,181,0.3455758973559995
587,181,0.3361018949119945
588,181,0.2927782382238
589,181,0.341067303810334
590,181,0.3290446787326964
591,181,0.3480824287469275
592,181,0.29517509863479674
593,181,0.3275856880848771
594,181,0.34104494023778287
595,181,0.3124099175646293
596,181,0.3119711570855088
597,184,0.3372269920571327
598,184,0.3461059941284361
599,184,0.3426842526538323
600,184,0.2940192443110199
601,184,0.321310151955565
602,184,0.30189889761289024
603,184,0.33657802882039434
604,184,0.29062278124438734
605,185,0.298406286364969
606,185,0.3331259668964819
607,191,0.32882352979327223
608,191,0.2865758477795666
609,192,0.3464182405604319
610,192,0.3326011662847712
611,192,0.31307023715976356
612,192,0.34252225208550513
613,192,0.3412928710552414
614,192,0.3423059331310512
615,192,0.32779894990678216
616,192,0.34155923961117196
617,195,0.31525338021349114
618,195,0.29181394096118396
619,195,0.29775333691895156
620,195,0.31055946802624135
621,195,0.3307747208396066
622,195,0.3494393146028223
623,195,0.28015191021923513
624,195,0.3237597256122875
625,195,0.28092436524337927
626,195,0.31521147789795023
627,195,0.33783844033311183
628,195,0.31326380971002266
629,195,0.3388430115416661
630,195,0.3428703873663963
631,195,0.3116264609787578
632,195,0.3369928495627761
633,195,0.338902648201735
634,195,0.34791980520783383
635,198,0.3241772832760539
636,198,0.28332817766053964
637,198,0.29143051986558177
638,198,0.34973097465850245
639,198,0.2973759954770081
640,198,0.2813274953235023
641,198,0.3407093754305315
642,198,0.28788671994566783
643,199,0.29661658656116074
644,199,0.3034030280285087
645,199,0.31907366855019603
646,199,0.3317005383919458
647,199,0.3367281172961647
648,199,0.3201268720864654
649,199,0.32881970228741864
650,199,0.33443892266716446
651,199,0.30999297393214675
652,199,0.3302117912683684
653,199,0.29686264528781336
654,199,0.33545083606111703
655,199,0.30254037359932084
656,199,0.28395395659588374
657,199,0.30863076987926163
658,199,0.2821169454430823
659,199,0.30256127559454526
660,199,0.3235413515353258
661,199,0.33277380743457385
662,199,0.3134965948907329
663,199,0.34291538173700786
664,199,0.30241363180566694
665,199,0.3197841084604427
666,199,0.28965292175359636
667,199,0.28851158588656034
668,199,0.33004252166709236
669,199,0.32422483047245976
670,199,0.32350503203255343
671,200,0.33908192836434736
672,200,0.3147264271122836
673,200,0.3294263397051047
674,200,0.28891303561577075
675,200,0.32339405817757694
676,200,0.304357776560888
677,200,0.30080301731068815
678,200,0.31099162652779455
679,200,0.32120993618894644
680,200,0.34763078193961405
681,200,0.29112474940201594
682,200,0.33750439100990093
683,200,0.3400982512967019
684,200,0.28802530447342534
685,200,0.3340037821618296
686,200,0.3092390109950607
687,200,0.3324723675644847
688,200,0.31871089244365436
689,204,0.31256935882088754
690,204,0.30538142869536244
691,204,0.2914963135399873
692,204,0.3127117290712107
693,204,0.32246920593319217
694,204,0.34812356493020147
695,204,0.302533735561493
696,204,0.2997618835536535
697,204,0.32794069410475757
698,204,0.2978400532452241
699,204,0.287870589663779
700,204,0.31169875745387543
701,204,0.31945757449343404
702,204,0.33867909630940574
703,204,0.2965354266476474
704,204,0.33909769807082313
705,207,0.3268544566606266
706,207,0.32851510264085704
707,207,0.31415364288507064
708,207,0.3042235542947367
709,207,0.29133216105300264
710,207,0.3446080190009688
711,209,0.32939803659692757
712,209,0.30988222808756305
713,210,0.349536708996947
714,210,0.3436863972253974
715,210,0.3293295379947203
716,210,0.30393249718900606
717,211,0.3002989680628687
718,211,0.28384242859393183
719,211,0.34295494823855677
720,211,0.30396771894901775
721,211,0.303297738696088
722,211,0.33011239762593547
723,211,0.3032211422469935
724,211,0.34376905832601423
725,213,0.33846459180104205
726,213,0.33556732792281707
727,213,0.3119385716984837
728,213,0.31830835371666666
729,213,0.3407089524829878
730,213,0.344625137430711
731,213,0.33806354166482677
732,213,0.32253124636378416
733,222,0.29376971845631417
734,222,0.33334853117931473
735,222,0.3018472023781449
736,222,0.3176268861135725
737,222,0.2894658680021074
738,222,0.2909426160030222
739,223,0.3219820452284843
740,223,0.3052782675793253
741,223,0.29855355441366527
742,223,0.30977111616211417
743,224,0.28270697355425867
744,224,0.2903374286947482
745,224,0.28766247821749147
746,224,0.3087180583929978
747,224,0.3097682512236126
748,224,0.28804119851053045
749,224,0.33783119435964437
750,224,0.2933470881043334
751,224,0.3291116444866944
752,224,0.3268743824508711
753,224,0.3075447031225238
754,224,0.32857297436661526
755,224,0.3058609784691839
756,224,0.30028962334421294
757,227,0.3334490532431964
758,227,0.33182337281330376
759,227,0.32868897854507395
760,227,0.2989874094586753
761,229,0.32787006955859255
762,229,0.34265901387392717
763,230,0.31314732087077246
764,230,0.2961789621610542
765,230,0.29983932468052643
766,230,0.3487908366822836
767,230,0.34088534837400175
768,230,0.33226122324359864
769,234,0.3139081286357701
770,234,0.3369059077132732
771,234,0.3051300204612488
772,234,0.2942955433075447
773,234,0.29469033997505534
774,234,0.3082007716568853
775,234,0.2999926315774921
776,234,0.3455076522753622
777,236,0.31856663084426984
778,236,0.285109635357081
779,236,0.31450484778320487
780,236,0.34130886324336984
781,236,0.3172340608931208
782,236,0.3000000704613086
783,236,0.2800874591732416
784,236,0.309094717955432
785,236,0.3460276606966346
786,236,0.33283083149686377
787,236,0.3032877685874311
788,236,0.3384083385404324
789,236,0.3145790069517709
790,236,0.3115150792944945
791,236,0.3345116608544103
792,236,0.3463776891362258
793,236,0.298352166433574
794,236,0.32966861795454605
795,236,0.29133378816920086
796,236,0.3043494886975786
797,247,0.3200443713337151
798,247,0.2893556398854109
799,247,0.2833881830693983
800,247,0.3228855826815007
801,247,0.326192111675514
802,247,0.2830353839621793
803,247,0.34333966743525934
804,247,0.3467134179591902
805,247,0.3074438539259461
806,247,0.31895900996518023
807,247,0.29390696048527687
808,247,0.297260697338114
809,247,0.2885778058499078
810,247,0.3244079734442167
811,247,0.3457933769347683
812,247,0.34238624444369137
813,248,0.3385734099389168
814,248,0.28543685920739037
815,248,0.32500842948823916
816,248,0.33134977944461497
817,248,0.3109160550766106
818,248,0.3391480294776201
819,248,0.3047101694982608
820,248,0.31644029229500603
821,248,0.3132116467354287
822,248,0.34532065641920084
823,248,0.3116622250733343
824,248,0.3406777940491885
825,252,0.3078885395811817
826,252,0.30126859796566663
827,252,0.30457104893931586
828,252,0.33384679636184345
829,254,0.2840965666891613
830,254,0.321344431126235
831,254,0.3180588599826528
832,254,0.3351070749297236
833,254,0.30040485793705685
834,254,0.3111132187198997
835,254,0.323712115957246
836,254,0.30158762916930115
837,254,0.3486584071546588
838,254,0.34857427691462206
839,254,0.29689366053940347
840,254,0.2913536775772272
841,254,0.3187792932247788
842,254,0.3490943296228437
843,254,0.30784527621012003
844,254,0.32165313692283704
845,254,0.3345555548217476
846,254,0.3419278946893556
847,254,0.3293881986017446
848,254,0.3222360877641073
849,254,0.3438956793147874
850,254,0.31620996702068993
851,254,0.31318393126853294
852,254,0.3082653743444723
853,254,0.31533057531343545
854,254,0.3331092877870674
855,260,0.3492857690324378
856,260,0.34203150277744143
857,262,0.3199148350831216
858,262,0.29670411549740905
859,262,0.3418927967611012
860,262,0.349795835951511
861,262,0.34693083128489377
862,262,0.28833945417256857
863,262,0.2947269833632049
864,262,0.3195026272219721
865,262,0.3389928880556141
866,262,0.3498117821233109
867,262,0.28125449040551587
868,262,0.3292778571363719
869,269,0.29675923460690257
870,269,0.317631687751593
871,272,0.32333440664831414
872,272,0.3152243435852782
873,274,0.3241135136140727
874,274,0.32883623115179006
875,275,0.3008192579775866
876,275,0.3218792908901271
877,276,0.3414344348606626
878,276,0.29753482806234643
879,277,0.32222104364137394
880,277,0.29365767194322956
881,279,0.3027676544566198
882,279,0.3384870688682149
883,279,0.30687566783448617
884,279,0.3266971798740883
885,279,0.32978068889832457
886,279,0.3382447742011827
887,285,0.29258793469577427
888,285,0.3245567756534662
889,285,0.3374178694399639
890,285,0.3057039499390548
891,287,0.2977844318706673
892,287,0.300331687094193
893,287,0.3326868726699672
894,287,0.30699985143407815
895,287,0.29623444532083454
896,287,0.2817069492398545
897,287,0.32892597430791426
898,287,0.34426785709479546
899,287,0.3097672612121869
900,287,0.34870403411473916
901,287,0.3334580468348953
902,287,0.292188680130419
903,287,0.34963126474178097
904,287,0.3334083692834149
905,287,0.2922491237730789
906,287,0.34653404524917875
907,287,0.294666430311036
908,287,0.31523041841213484
909,287,0.3061943817431789
910,287,0.2980837197051258
911,287,0.3188536382360958
912,287,0.2948385583151456
913,290,0.2919526706125595
914,290,0.28048421300988835
915,290,0.33989005780729187
916,290,0.3346210221735042
917,290,0.3417270984942107
918,290,0.3381303392250352
919,290,0.32750565464028014
920,290,0.30619375850514174
921,290,0.3047147587412873
922,290,0.315536570518983
923,290,0.2948091420570016
924,290,0.3116131803420785
925,290,0.34626493073720255
926,290,0.3420094161252685
927,290,0.3159075583370985
928,290,0.34826605140445466
929,290,0.3182188066298224
930,290,0.32200327728852685
931,290,0.3455680596289952
932,290,0.34138233885536096
933,290,0.32348711273065334
934,290,0.33211709581989624
935,292,0.2843040548908782
936,292,0.3331344555399127
937,292,0.32306239014327076
938,292,0.3322944100690428
939,292,0.29602824079151446
940,292,0.34696134197042383
941,292,0.3179350931956151
942,292,0.295381905566412
943,292,0.30568296739983225
944,292,0.3073258943318322
945,292,0.3174326551043123
946,292,0.3081945816393876
947,292,0.3486222369523979
948,292,0.3137730205542937
949,292,0.29662450027195675
950,292,0.3078535758830405
951,292,0.3036045383673134
952,292,0.3461213227994122
953,292,0.31246145364855593
954,292,0.29522683709738473
955,292,0.3354829136289297
956,292,0.32985367081971617
957,293,0.32217454486156427
958,293,0.3406186784367975
959,294,0.28951374886678494
960,294,0.3415751845120347
961,294,0.29274962582644903
962,294,0.28559906866949447
963,298,0.33276699095996065
964,298,0.313579900642857
965,298,0.3382184378114985
966,298,0.3396518448675181
967,300,0.3485016090364361
968,300,0.3022712624248065
969,300,0.30137818117034954
970,300,0.32508726186984305
971,300,0.32365822363344776
972,300,0.3292408463248968
973,305,0.2869814048222459
974,305,0.34021093977445105
975,305,0.3419059053686304
976,305,0.29214068347265254
977,308,0.3140742247537638
978,308,0.3011569466550412
979,309,0.2912945086899903
980,309,0.3235387540807011
981,310,0.31112049572303135
982,310,0.283496197348974
983,316,0.2938538321257731
984,316,0.3426074097172318
985,317,0.2923960483153927
986,317,0.34677000890293286
987,317,0.31115800252366554
988,317,0.2904386483698147
989,317,0.30785612165474774
990,317,0.30665467023740334
991,317,0.33353854279400963
992,317,0.3366219413888203
993,317,0.31144745563182497
994,317,0.28918393989689406
995,317,0.29204608932179
996,317,0.2858406974230512
997,317,0.28134217589806454
998,317,0.343155739230145
999,317,0.34271578030712746
1000,317,0.3081073718092675
1001,317,0.33250682373524043
1002,317,0.3313494881015764
1003,317,0.3332884176483901
1004,317,0.3105695469139427
1005,321,0.2965353805925943
1006,321,0.3157500539913016
1007,321,0.30546013489451695
1008,321,0.30615738652836555
1009,321,0.306921232567138
1010,321,0.301574776144772
1011,322,0.3284758688250342
1012,322,0.34425990853388555
1013,322,0.33719965960887777
1014,322,0.3019149590971715
1015,322,0.3195866440378232
1016,322,0.315982972780688
1017,322,0.3228123273626089
1018,322,0.3232262962648278
1019,325,0.31178530193148646
1020,325,0.3401175123078417
1021,325,0.34385281557648995
1022,325,0.34159904870992364
1023,327,0.283897114917945
1024,327,0.3181850216079596
1025,327,0.34107196793174666
1026,327,0.30798169987739854
1027,329,0.2817292979758754
1028,329,0.2933251728396904
1029,329,0.31064276705377836
1030,329,0.3486407851682216
1031,333,0.2973800267707247
1032,333,0.2980277517365515
1033,333,0.29586475769693266
1034,333,0.34709614081223705
1035,336,0.33057974711281446
1036,336,0.32660812371205594
1037,336,0.3294847982570843
1038,336,0.32008532242282683
1039,336,0.33982792789196026
1040,336,0.3161472275286883
1041,336,0.325994616098388
1042,336,0.3466775398201243
1043,336,0.3077526446344301
1044,336,0.2905210916419634
1045,336,0.31004964930349743
1046,336,0.29011929582817686
1047,336,0.34821654237999766
1048,336,0.3156499996833304
1049,336,0.30382246772011
1050,336,0.33352471955129204
1051,337,0.3414064452328702
1052,337,0.34226672783431056
1053,339,0.3450805017941079
1054,339,0.3374737018489391
1055,344,0.2927815387340722
1056,344,0.2818973227646495
1057,344,0.3080457533226024
1058,344,0.2874934016886854
1059,344,0.3452012818210761
1060,344,0.3217339921574123
1061,344,0.3407229461424599
1062,344,0.2856368179952611
1063,344,0.3370069866554992
1064,344,0.3082103257311637
1065,344,0.3171174403148065
1066,344,0.3302306152134662
1067,344,0.3080814375593306
1068,344,0.3262335892127233
1069,344,0.2966904001794255
1070,344,0.3496622155195652
1071,344,0.3438420887715701
1072,344,0.336503498109078
1073,344,0.2973992016376279
1074,344,0.2958589906211557
